"","data_raw.id","data_raw.NAME","data_raw.REC_DATE2","data_raw.LAT84","data_raw.LNG84","cluster"
"213",56,"川味鱼香(天一广场莱迪美食城店)",2014,30.182259423171,121.324173176298,5
"214",56,"川味鱼香(天一广场莱迪美食城店)",2015,30.182259423171,121.324173176298,5
"215",57,"采采小食(亿彩购物中心店)",2013,29.8701975645451,121.552308648136,4
"216",57,"采采小食(亿彩购物中心店)",2014,29.8701975645451,121.552308648136,4
"217",57,"采采小食(亿彩购物中心店)",2015,29.8701975645451,121.552308648136,4
"218",58,"乡村酒店(天一店)",2013,29.8740826610262,121.546633020447,4
"219",58,"乡村酒店(天一店)",2014,29.8740826610262,121.546633020447,4
"220",58,"乡村酒店(天一店)",2015,29.8740826610262,121.546633020447,4
"221",59,"三当家",2014,29.8773326673775,121.542235813491,4
"222",59,"三当家",2015,29.8773326673775,121.542235813491,4
"223",60,"蟹满香(城隍庙店)",2009,29.8691322224982,121.547220955982,3
"224",60,"蟹满香(城隍庙店)",2010,29.8691322224982,121.547220955982,3
"225",60,"蟹满香(城隍庙店)",2011,29.8691322224982,121.547220955982,3
"226",60,"蟹满香(城隍庙店)",2012,29.8691322224982,121.547220955982,3
"227",60,"蟹满香(城隍庙店)",2013,29.8691322224982,121.547220955982,4
"228",60,"蟹满香(城隍庙店)",2014,29.8691322224982,121.547220955982,4
"229",60,"蟹满香(城隍庙店)",2015,29.8691322224982,121.547220955982,4
"230",61,"城市桃花",2012,29.8584387853466,121.536757479325,3
"231",61,"城市桃花",2013,29.8584387853466,121.536757479325,4
"232",61,"城市桃花",2014,29.8584387853466,121.536757479325,4
"233",61,"城市桃花",2015,29.8584387853466,121.536757479325,4
"234",62,"贴阁碧(高鑫广场店)",2015,29.8991299350203,121.520432922468,4
"235",63,"五丰堂",2012,29.859025973178,121.538076336071,4
"236",63,"五丰堂",2013,29.859025973178,121.538076336071,4
"237",63,"五丰堂",2014,29.859025973178,121.538076336071,4
"238",63,"五丰堂",2015,29.859025973178,121.538076336071,4
"239",64,"千岛湖鱼头馆",2014,29.8574829056817,121.53597220506,4
"240",64,"千岛湖鱼头馆",2015,29.8574829056817,121.53597220506,4
"241",65,"天一人家",2014,29.8851341832763,121.518875744547,4
"242",65,"天一人家",2015,29.8851341832763,121.518875744547,4
"243",66,"绿茶致青春餐厅(亚细亚店)",2014,29.8697592627601,121.547728226371,4
"244",66,"绿茶致青春餐厅(亚细亚店)",2015,29.8697592627601,121.547728226371,4
"245",67,"疯炸机台湾鸡排(鼓楼店)",2014,29.8784592264989,121.5420722659,4
"246",67,"疯炸机台湾鸡排(鼓楼店)",2015,29.8784592264989,121.5420722659,4
"247",68,"海俱大酒店中餐厅",2014,29.8717776129909,121.531896567587,4
"248",68,"海俱大酒店中餐厅",2015,29.8717776129909,121.531896567587,4
"249",69,"老纪厨房",2014,29.8937899026484,121.515809496142,4
"250",69,"老纪厨房",2015,29.8937899026484,121.515809496142,4
"251",70,"好兄弟郭巨海鲜(西河总店)",2009,29.8837244449991,121.536838707313,3
"252",70,"好兄弟郭巨海鲜(西河总店)",2011,29.8837244449991,121.536838707313,3
"253",70,"好兄弟郭巨海鲜(西河总店)",2012,29.8837244449991,121.536838707313,4
"254",70,"好兄弟郭巨海鲜(西河总店)",2013,29.8837244449991,121.536838707313,4
"255",70,"好兄弟郭巨海鲜(西河总店)",2014,29.8837244449991,121.536838707313,4
"256",70,"好兄弟郭巨海鲜(西河总店)",2015,29.8837244449991,121.536838707313,4
"257",71,"江南美景大酒店(月湖店)",2011,29.8682042546078,121.544460673782,2
"258",71,"江南美景大酒店(月湖店)",2012,29.8682042546078,121.544460673782,4
"259",71,"江南美景大酒店(月湖店)",2013,29.8682042546078,121.544460673782,4
"260",71,"江南美景大酒店(月湖店)",2014,29.8682042546078,121.544460673782,4
"261",71,"江南美景大酒店(月湖店)",2015,29.8682042546078,121.544460673782,4
"262",72,"翡翠轩中餐厅",2009,29.8801734833168,121.548598641812,4
"263",72,"翡翠轩中餐厅",2010,29.8801734833168,121.548598641812,4
"264",72,"翡翠轩中餐厅",2011,29.8801734833168,121.548598641812,4
"265",72,"翡翠轩中餐厅",2012,29.8801734833168,121.548598641812,4
"266",72,"翡翠轩中餐厅",2013,29.8801734833168,121.548598641812,4
"267",72,"翡翠轩中餐厅",2014,29.8801734833168,121.548598641812,4
"268",72,"翡翠轩中餐厅",2015,29.8801734833168,121.548598641812,3
"269",73,"军基厨·饭普军校(鼓楼店)",2014,29.8782798892808,121.542792289423,4
"270",73,"军基厨·饭普军校(鼓楼店)",2015,29.8782798892808,121.542792289423,4
"271",74,"魔石咕噜鱼",2014,29.87217455699,121.554458570938,4
"272",74,"魔石咕噜鱼",2015,29.87217455699,121.554458570938,4
"273",75,"三市里胡同餐厅",2012,29.8584387853466,121.536757479325,4
"274",75,"三市里胡同餐厅",2013,29.8584387853466,121.536757479325,4
"275",75,"三市里胡同餐厅",2014,29.8584387853466,121.536757479325,4
"276",75,"三市里胡同餐厅",2015,29.8584387853466,121.536757479325,4
"277",76,"叶叶食府",2014,29.8800325802361,121.525331827472,4
"278",76,"叶叶食府",2015,29.8800325802361,121.525331827472,4
"279",77,"格威咖啡(灵桥路店)",2012,29.8680875399367,121.554315562843,3
"280",77,"格威咖啡(灵桥路店)",2013,29.8680875399367,121.554315562843,4
"281",77,"格威咖啡(灵桥路店)",2014,29.8680875399367,121.554315562843,4
"282",77,"格威咖啡(灵桥路店)",2015,29.8680875399367,121.554315562843,4
"283",78,"侬家大院",2013,29.8626126373204,121.51408300078,4
"284",78,"侬家大院",2014,29.8626126373204,121.51408300078,4
"285",78,"侬家大院",2015,29.8626126373204,121.51408300078,4
"286",79,"煲煲饭",2013,30.182259423171,121.324173176298,5
"287",79,"煲煲饭",2014,30.182259423171,121.324173176298,5
"288",79,"煲煲饭",2015,30.182259423171,121.324173176298,5
